SHOP_ID,COACH,ZIPCODE,CITY,COUNTRY,OPENING_TIME,CLOSING_TIME,IS_CANCELLED,CANCELLED_AT,AUTOMATIC_PLANNING_USES,POPULAR_SHIFTS_COUNT,OPTIMISATION_ACTIVATED_BY_HAND,MEAL_COMPENSATION_ACTIVATED,SEND_REPORT_BY_EMAIL,DAY_BADGING_ACTIVATED,CONFIGURED,BADGING,AUTOMATIC_PLANNING_ACTIVE,INTEGRATIONS,LATITUDE,LONGITUDE,CREATED_AT
1689,ilona.dronne@skello.io,92800,Puteaux,FR,2018-07-16 00:00:00.000000000,2018-07-16 00:00:00.000000000,true,2022-04-05 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,48.889484,2.245527,2018-07-17 07:54:26.577610000
2789,marie-victoire@skello.io,62100,CALAIS,FR,2020-11-05 06:00:00.000000000,2020-11-05 21:00:00.000000000,true,2021-10-30 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,50.9376135,1.86377,2019-02-14 10:08:30.390647000
2003,florian@skello.io,75009,PARIS,FR,2020-03-16 00:00:00.000000000,2020-03-16 00:00:00.000000000,true,2021-08-16 17:58:36.599000000,0,5,true,false,false,false,true,false,false,payfit,48.8735879,2.3321501,2018-10-05 12:43:42.031550000
1273,hello@skello.io,31000,Toulouse,FR,2020-06-11 07:00:00.000000000,2020-06-11 02:00:00.000000000,true,2021-10-20 01:15:03.590396000,0,10,true,false,false,false,true,false,false,,43.60929609999999,1.4488684,2018-03-28 08:17:23.126327000
5451,hello@skello.io,75008,PARIS,FR,2021-04-12 00:00:00.000000000,2021-04-12 00:00:00.000000000,true,2021-06-02 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,,,2020-01-13 09:09:00.509245000
8764,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 06:00:00.000000000,2021-08-27 23:00:00.000000000,false,,0,5,false,true,false,false,true,false,false,,-12.7568021,45.2324895,2021-03-22 13:16:01.319103000
8415,agathe.lemaistre@skello.io,37300,JOUE LES TOURS,FR,2021-02-17 06:00:00.000000000,2021-02-17 23:00:00.000000000,true,2022-02-25 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,47.350428,0.676101,2021-01-29 10:04:29.062181000
2034,constance@skello.io, 38610, GIERES ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,15,false,true,false,false,true,false,false,spv,45.1867898,5.7805262,2018-10-08 12:10:25.371688000
2110,constance@skello.io,78180,MONTIGNY LE BRETONNEUX,FR,2018-10-08 00:00:00.000000000,2018-10-08 00:00:00.000000000,true,2021-06-26 00:23:08.416000000,0,5,false,true,false,false,true,true,false,,48.7836632,2.040916,2018-10-16 20:19:25.237015000
6684,ilona.dronne@skello.io,75016,PARIS,FR,2020-08-09 00:00:00.000000000,2020-08-09 00:00:00.000000000,true,2021-01-11 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,,,2020-06-29 08:21:27.042580000
10838,finola@skello.io,38790,DIEMOZ,FR,2021-11-08 00:00:00.000000000,2021-11-08 00:00:00.000000000,true,2021-12-10 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,45.58498040000001,5.062073,2021-11-05 14:14:35.677268000
3584,thomas@skello.io,75006,Paris,FR,2019-06-28 00:00:00.000000000,2019-06-28 00:00:00.000000000,true,2021-08-10 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,48.8535488,2.3368747,2019-06-28 18:59:41.576625000
9456,maelle.briot@skello.io,75018,Paris,FR,2021-06-07 08:00:00.000000000,2021-06-07 00:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2021-06-07 12:37:23.519479000
157,timothee@skello.io,78110,Le Vésinet,FR,2020-09-10 07:00:00.000000000,2020-09-10 21:00:00.000000000,true,2022-02-03 00:00:00.000000000,0,5,false,true,false,false,true,false,false,crepeat,48.8940892,2.133454,2016-11-03 13:08:18.547237000
2045,constance@skello.io, 13008 ,MARSEILLE  ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-01 00:00:00.000000000,0,5,true,true,false,false,true,false,false,spv,43.2472588,5.3901515,2018-10-08 12:41:44.486867000
1428,hello@skello.io,75010,Paris,FR,2021-01-25 00:00:00.000000000,2021-01-25 00:00:00.000000000,true,2021-09-29 00:00:00.000000000,0,5,true,false,false,false,true,false,false,,48.8719105,2.3488743,2018-05-21 17:19:08.829994000
12056,hello@skello.io,,,FR,2022-01-13 09:00:00.000000000,2022-01-13 18:00:00.000000000,true,2022-03-14 14:36:13.128000000,0,5,false,false,false,false,true,false,false,,37.6752215,-97.40980599999999,2022-01-13 17:22:18.502889000
10459,marie@skello.io,69003,LYON,FR,2021-10-13 07:00:00.000000000,2021-10-13 23:00:00.000000000,true,2022-01-03 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,45.7616995,4.856256,2021-10-01 14:39:46.712514000
229,timothee@skello.io,76600,Le Havre,FR,2021-01-28 08:00:00.000000000,2021-01-28 22:00:00.000000000,true,2022-02-03 00:00:00.000000000,0,5,true,true,false,false,true,false,false,crepeat,49.4904442,0.1298524,2017-01-26 15:31:26.396374000
4760,meng-lan@skello.io,90000,BELFORT,FR,2021-07-20 00:00:00.000000000,2021-07-20 00:00:00.000000000,true,2021-11-15 00:00:00.000000000,0,5,false,true,false,false,true,false,false,bhi,47.639204,6.874598,2019-12-05 14:09:24.099786000
5791,agathe.lemaistre@skello.io,69002,LYON,FR,2020-09-25 09:00:00.000000000,2020-09-25 00:00:00.000000000,true,2021-11-18 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,45.75896969999999,4.8370466,2020-02-11 17:29:58.125598000
4170,timothee@skello.io,62950,Noyelle Godault,FR,2020-09-10 08:00:00.000000000,2020-09-10 22:00:00.000000000,true,2022-02-03 00:00:00.000000000,0,5,false,true,false,false,true,false,false,crepeat,50.41268340000001,2.9768288,2019-10-09 13:47:06.362151000
9828,louise@skello.io,75014,PARIS,FR,2021-09-06 08:00:00.000000000,2021-09-06 21:00:00.000000000,true,2021-11-08 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,48.84120490000001,2.3254495,2021-07-21 12:38:17.070842000
1229,maelle.briot@skello.io,33000,Bordeaux,FR,2021-11-04 05:00:00.000000000,2021-11-04 05:00:00.000000000,true,2022-03-31 00:00:00.000000000,1,5,true,true,false,false,true,false,false,,44.8397156,-0.574587,2018-03-16 19:11:54.744297000
6937,hello@skello.io,13119,saint savournin,FR,2020-12-06 06:00:00.000000000,2020-12-06 21:00:00.000000000,true,2021-07-30 00:00:00.000000000,0,5,true,false,false,false,true,false,false,,,,2020-07-29 14:38:41.671176000
10330,hello@skello.io,37600,LOCHES,FR,2021-10-13 06:00:00.000000000,2021-10-13 02:00:00.000000000,true,2022-03-15 00:00:00.000000000,1,5,false,true,false,false,true,true,false,,47.1289105,0.9956307999999999,2021-09-27 12:00:03.888725000
1738,constance@skello.io,72000, LE MANS ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-09-28 00:00:00.000000000,0,5,false,true,false,false,true,false,false,spv,48.0099204,0.1946014,2018-07-30 08:23:37.322684000
8797,darivath@skello.io,92390,VILLENEUVE LA GARENNE ,FR,2021-05-03 08:00:00.000000000,2021-05-03 20:00:00.000000000,true,2022-04-15 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,48.9261723,2.3226108,2021-03-24 16:51:09.783341000
9913,finola@skello.io,65130,CAPVERN LES BAINS,FR,2021-08-03 04:00:00.000000000,2021-08-03 20:00:00.000000000,true,2021-12-10 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,43.1234697,0.3043145,2021-07-30 08:46:17.209863000
5538,agathe.lemaistre@skello.io,75008,Paris,FR,2021-09-07 08:00:00.000000000,2021-09-07 23:00:00.000000000,true,2021-12-14 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,48.873768,2.3041798,2020-01-22 13:15:45.141919000
6676,ilona.dronne@skello.io,74170,LE FAYET,FR,2020-07-10 04:00:00.000000000,2020-07-10 20:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2020-06-26 12:11:08.755453000
2025,constance@skello.io, 62200   ,BOULOGNE SUR MER,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-01 00:00:00.000000000,0,5,true,true,false,false,true,false,false,spv,50.71567450000001,1.6065005,2018-10-08 11:52:37.047701000
2216,hello@skello.io,33000,BORDEAUX,FR,2022-02-15 08:00:00.000000000,2022-02-15 00:00:00.000000000,true,2022-03-17 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,44.8442278,-0.5769261,2018-10-31 11:06:33.301122000
2024,constance@skello.io, 33600 , PESSAC,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,true,true,false,false,true,false,false,spv,44.7884495,-0.6455318999999999,2018-10-08 11:51:07.435011000
6459,agathe.lemaistre@skello.io,46000,cahors,FR,2020-08-10 05:00:00.000000000,2020-08-10 22:00:00.000000000,true,2021-12-30 00:00:00.000000000,0,5,true,false,false,false,true,false,false,,44.424218,1.4383535,2020-05-20 15:29:33.931675000
3201,maelle.briot@skello.io,91310,Montlhéry,FR,2019-04-24 04:00:00.000000000,2019-04-24 21:00:00.000000000,true,2021-05-18 13:50:38.982000000,0,5,true,true,false,false,true,true,false,,48.6522882,2.2721275,2019-04-24 06:52:01.374605000
10463,thibaut.m@skello.io,31600,MURET,FR,2021-10-03 00:00:00.000000000,2021-10-03 00:00:00.000000000,true,2021-12-06 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,43.4604535,1.3253954,2021-10-03 21:34:26.594308000
5813,maelle.briot@skello.io,67000,Strasbourg,FR,2020-07-21 09:00:00.000000000,2020-07-21 00:00:00.000000000,true,2021-06-29 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,,,2020-02-13 10:59:32.573380000
4770,meng-lan@skello.io,84000,AVIGNON,FR,2021-07-20 00:00:00.000000000,2021-07-20 00:00:00.000000000,true,2021-11-15 00:00:00.000000000,0,5,false,true,false,false,true,false,false,bhi,43.9302414,4.7903669,2019-12-05 17:29:26.336359000
1624,timothee@skello.io,97600,MAMOUDZOU,YT,2021-11-11 06:00:00.000000000,2021-11-11 23:00:00.000000000,false,,0,5,false,true,false,false,true,false,false,,-12.7809488,45.227872,2018-07-03 13:51:09.312215000
8978,martin.m@skello.io,94220,Charenton-Le-Pont,FR,2021-04-19 09:00:00.000000000,2021-04-19 22:00:00.000000000,true,2021-08-18 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2021-04-19 13:13:31.431940000
5501,timothee@skello.io,75009,PARIS,FR,2020-01-21 05:00:00.000000000,2020-01-21 21:00:00.000000000,false,,0,12,true,false,false,false,true,true,false,hanagroup,48.8721016,2.3304692,2020-01-16 20:56:37.581880000
5788,agathe.lemaistre@skello.io,13090,AIX EN PROVENCE ,FR,2020-03-09 05:00:00.000000000,2020-03-09 19:00:00.000000000,true,2021-11-18 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,43.5334984,5.4192329,2020-02-11 17:18:27.817116000
2313,timothee@skello.io,68125,HOUSSEN,FR,2020-09-10 08:00:00.000000000,2020-09-10 22:00:00.000000000,true,2022-01-29 00:15:05.081567000,0,5,false,false,false,false,true,false,false,crepeat,48.1266129,7.368425299999999,2018-11-20 10:25:15.034984000
2068,constance@skello.io, 37100 ,TOURS ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,true,true,false,false,true,false,false,spv,47.4277001,0.7022170999999999,2018-10-08 13:13:38.698322000
6644,constance@skello.io,95000 ,CERGY,FR,2020-10-30 00:00:00.000000000,2020-10-30 00:00:00.000000000,true,2021-07-27 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,,,2020-06-22 08:55:56.807580000
3761,timothee@skello.io,38100,Grenoble,FR,2021-08-26 08:00:00.000000000,2021-08-26 22:00:00.000000000,true,2022-03-07 10:03:38.555000000,0,5,true,false,false,false,true,false,false,,45.1808834,5.7265305,2019-07-30 14:57:42.787233000
10312,raphael@skello.io,75017,PARIS,FR,2021-10-06 08:00:00.000000000,2021-10-06 23:00:00.000000000,true,2021-10-26 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2021-09-24 15:25:52.230168000
2107,constance@skello.io,77700,SERRIS,FR,2021-01-11 07:00:00.000000000,2021-01-11 02:00:00.000000000,true,2021-06-26 00:22:19.016000000,0,5,true,true,false,false,true,true,false,,48.85509829999999,2.7800922,2018-10-16 20:09:59.335548000
3347,maelle.briot@skello.io,83480,PUGET SUR ARGENS,FR,2020-12-17 06:00:00.000000000,2020-12-17 02:00:00.000000000,true,2022-03-24 12:20:42.046000000,0,5,true,true,false,false,true,true,false,steak_n_shake,43.4755902,6.6905458,2019-05-22 14:43:06.142061000
3577,ilona.dronne@skello.io,75017,Paris,FR,2019-06-24 00:00:00.000000000,2019-06-24 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,48.8848583,2.2997023,2019-06-28 12:26:13.612942000
5246,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,false,,0,12,true,false,false,false,true,true,false,hanagroup,,,2020-01-08 19:14:43.657347000
11104,maureen.andre@skello.io,1050,Ixelles,BE,2021-11-30 08:00:00.000000000,2021-11-30 03:00:00.000000000,true,2022-03-24 15:15:48.890000000,0,5,false,false,false,false,true,true,false,,50.8233908,4.3636022,2021-11-30 13:01:17.587447000
6534,maelle.briot@skello.io,67000,Strasbourg,FR,2021-12-03 07:00:00.000000000,2021-12-03 03:00:00.000000000,true,2022-03-24 15:21:55.142000000,0,5,true,true,false,false,true,true,false,,48.5783438,7.754209899999999,2020-06-02 09:11:34.636536000
3986,hello@skello.io,36000,Chateauroux,FR,2021-08-21 00:00:00.000000000,2021-08-21 00:00:00.000000000,true,2021-11-26 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,46.81017809999999,1.7040238,2019-09-17 14:34:19.671112000
4694,agathe.lemaistre@skello.io,69002,LYON,FR,2020-02-24 00:00:00.000000000,2020-02-24 00:00:00.000000000,true,2021-07-16 10:19:11.337000000,0,10,false,true,false,false,true,false,false,,,,2019-11-29 17:45:46.404123000
2072,constance@skello.io,59810, LESQUIN  ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,true,true,false,false,true,true,false,spv,50.5837921,3.0929418,2018-10-08 13:29:04.861347000
3438,timothee@skello.io,1204,GENEVE,FR,2019-06-03 07:00:00.000000000,2019-06-03 21:00:00.000000000,true,2021-08-02 00:00:00.000000000,0,5,false,false,false,false,true,false,false,jour,46.2035439,6.146220599999999,2019-06-05 16:53:15.028705000
2008,florian@skello.io,69002,LYON,FR,2020-03-16 07:00:00.000000000,2020-03-16 21:00:00.000000000,true,2021-08-16 17:59:36.445000000,0,5,false,false,false,false,true,false,false,payfit,45.7641159,4.8341001,2018-10-05 12:52:25.269568000
8625,agathe.lemaistre@skello.io,33000,BORDEAUX,FR,2021-03-05 08:00:00.000000000,2021-03-05 00:00:00.000000000,true,2021-07-28 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2021-03-05 16:01:18.908110000
1837,meng-lan@skello.io,35400,Saint-Malo,FR,2021-07-20 00:00:00.000000000,2021-07-20 00:00:00.000000000,true,2021-11-15 00:00:00.000000000,0,10,false,true,false,false,true,true,false,bhi,48.6393961,-2.0141803,2018-09-11 06:40:30.218483000
12509,chloe.l@skello.io,92000,Nanterre,FR,2022-02-17 08:00:00.000000000,2022-02-17 20:00:00.000000000,true,2022-03-02 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,48.90168269999999,2.208003,2022-01-28 10:58:22.887630000
2833,marie-victoire@skello.io,31700,Blagnac,FR,2019-02-18 00:00:00.000000000,2019-02-18 00:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,43.6306829,1.3808033,2019-02-20 18:18:49.957693000
182,timothee@skello.io,64600 ,Anglet,FR,2020-09-10 08:00:00.000000000,2020-09-10 21:00:00.000000000,true,2022-02-03 00:00:00.000000000,0,5,false,true,false,false,true,false,false,crepeat,43.4900835,-1.497535,2016-11-16 18:29:42.169688000
3535,meng-lan@skello.io,05000,GAP,FR,2019-06-21 06:00:00.000000000,2019-06-21 21:00:00.000000000,true,2022-01-26 17:57:45.878000000,0,5,true,false,false,false,true,false,false,,44.5597298,6.081179100000001,2019-06-21 08:23:00.649531000
2047,constance@skello.io, 57140   ,WOIPPY,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,true,true,false,false,true,false,false,spv,49.1507742,6.1776345,2018-10-08 12:44:01.998743000
7380,hello@skello.io,30190,La Calmette ,FR,2020-11-27 08:00:00.000000000,2020-11-27 20:00:00.000000000,true,2021-11-13 00:00:00.000000000,0,5,true,false,false,false,true,true,false,,43.9233647,4.2572509,2020-09-29 10:01:54.697052000
3209,meng-lan@skello.io,06600,Antibes,FR,2021-07-20 00:00:00.000000000,2021-07-20 00:00:00.000000000,true,2021-11-15 00:00:00.000000000,0,10,true,true,false,false,true,true,false,bhi,43.6008636,7.0942699,2019-04-24 14:31:59.977688000
6198,florian@skello.io,59128,FLERS EN ESCREBIEUX,FR,2020-04-06 08:00:00.000000000,2020-04-06 21:00:00.000000000,true,2021-06-28 18:22:26.434000000,0,5,false,false,false,false,true,false,false,,,,2020-03-31 12:47:28.420321000
5645,ilona.dronne@skello.io,76200,DIEPPE,FR,2020-01-27 08:00:00.000000000,2020-01-27 21:00:00.000000000,true,2021-06-29 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2020-01-29 14:42:59.276391000
209,timothee@skello.io,86000 ,Poitiers,FR,2020-09-10 08:00:00.000000000,2020-09-10 22:00:00.000000000,true,2022-02-03 00:00:00.000000000,2,5,true,true,false,false,true,false,false,crepeat,46.5819264,0.3418846,2016-12-30 10:31:41.345821000
5891,agathe.lemaistre@skello.io,44156,ANCENIS,FR,2020-03-02 06:00:00.000000000,2020-03-02 02:00:00.000000000,false,,0,5,false,true,false,false,true,true,false,,47.365464,-1.177491,2020-02-19 10:12:16.010533000
4002,agathe.lemaistre@skello.io,93230,Romainville,FR,2020-09-07 00:00:00.000000000,2020-09-07 00:00:00.000000000,true,2022-03-31 00:00:00.000000000,0,5,true,true,false,false,true,false,false,french_hotel,48.8871023,2.4343021,2019-09-18 16:31:09.546283000
3762,timothee@skello.io,69002,Lyon,FR,2020-08-24 07:00:00.000000000,2020-08-24 22:00:00.000000000,true,2022-03-11 16:38:03.022000000,0,5,false,false,false,false,true,false,false,,45.7394989,4.817775,2019-07-30 15:00:59.096110000
7337,marie-victoire@skello.io,75009,Paris,FR,2020-09-22 00:00:00.000000000,2020-09-22 00:00:00.000000000,true,2021-09-29 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,,,2020-09-22 14:48:42.815163000
8145,romane@skello.io,69290,CRAPONNE,FR,2020-12-21 07:00:00.000000000,2020-12-21 22:00:00.000000000,true,2021-12-21 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,45.7472346,4.7222583,2020-12-21 17:17:14.010982000
10511,edgar@skello.io,33300,Bordeaux ,FR,2022-01-05 08:00:00.000000000,2022-01-05 05:00:00.000000000,true,2022-01-27 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,44.8797313,-0.5584353,2021-10-06 14:47:46.254103000
7946,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 06:00:00.000000000,2021-08-27 23:00:00.000000000,false,,0,5,false,true,false,false,true,false,false,,-12.7852081,45.2263913,2020-12-01 13:20:52.393968000
6914,hello@skello.io,75020,Paris,FR,2020-10-01 08:00:00.000000000,2020-10-01 21:00:00.000000000,true,2021-08-02 14:06:18.141000000,0,5,true,true,false,false,true,false,false,,,,2020-07-28 15:14:58.961030000
8765,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 06:00:00.000000000,2021-08-27 23:00:00.000000000,false,,0,5,false,true,false,false,true,false,false,,-12.755795,45.2286076,2021-03-22 13:18:24.471604000
8735,jeremy.h@skello.io,6180,Courcelles,BE,2021-05-17 10:00:00.000000000,2021-05-17 00:00:00.000000000,true,2022-01-24 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,50.4613923,4.3790833,2021-03-18 08:40:22.229320000
692,hello@skello.io,14830,Langrune-sur-Mer,FR,2016-05-16 05:00:00.000000000,2016-05-16 20:00:00.000000000,true,2021-08-13 01:15:02.823208000,0,5,true,false,false,false,true,false,false,,49.32539939999999,-0.3709479,2017-10-25 12:43:19.616108000
10458,marie@skello.io,92800,Puteaux,FR,2021-10-13 07:00:00.000000000,2021-10-13 23:00:00.000000000,true,2022-01-03 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,48.8915181,2.2378178,2021-10-01 14:36:53.282998000
10048,shannen@skello.io,75011,Paris,FR,2021-09-04 09:00:00.000000000,2021-09-04 20:00:00.000000000,true,2021-10-29 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2021-08-30 16:45:44.280594000
8393,elliot.w@skello.io,43000,Puy en Vela,FR,2021-02-09 02:00:00.000000000,2021-02-09 20:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2021-01-28 10:18:01.287520000
9685,julian.s@skello.io,73100,aix les bains,FR,2021-07-12 00:00:00.000000000,2021-07-12 00:00:00.000000000,true,2022-01-01 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,45.6647754,5.907320299999999,2021-07-02 15:07:33.491303000
10557,hello@skello.io,29250,Plougoulm,FR,2022-01-03 03:00:00.000000000,2022-01-03 20:00:00.000000000,true,2022-03-01 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,48.666084,-4.0651489,2021-10-12 12:21:10.055706000
