,LOST_DATE,CLOSE_DATE,SHOP_ID,CANAL,MACRO_INDUSTRY,ENGAGEMENT_TYPE,OPPORTUNITY_TYPE,TEAM,LOSS_TYPE,LOST_MRR,COACH,ZIPCODE,CITY,COUNTRY,OPENING_TIME,CLOSING_TIME,IS_CANCELLED,CANCELLED_AT,AUTOMATIC_PLANNING_USES,POPULAR_SHIFTS_COUNT,OPTIMISATION_ACTIVATED_BY_HAND,MEAL_COMPENSATION_ACTIVATED,SEND_REPORT_BY_EMAIL,DAY_BADGING_ACTIVATED,CONFIGURED,BADGING,AUTOMATIC_PLANNING_ACTIVE,INTEGRATIONS,LATITUDE,LONGITUDE,CREATED_AT
76,2022-02-17,2021-10-12,3757,Outbound,Health,Mensuel,Contract Change,,Churn,87.2,timothee@skello.io,69003,Lyon,FR,2021-08-26 07:00:00.000000000,2021-08-26 22:00:00.000000000,True,2022-03-07 10:01:57.097000000,0,5,False,False,False,False,True,False,False,,45.7631362,4.846279,2019-07-30 14:47:53.806008000
77,2022-02-10,2021-12-31,11095,Self Serve,Industry & Services,Mensuel,Newbiz,Inbound,Churn,109.0,baptiste@skello.io,80680,Saint Fuscien,FR,2021-11-29 08:00:00.000000000,2021-11-29 16:00:00.000000000,True,2022-02-10 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,49.8367388,2.313603,2021-11-29 20:42:06.692794000
78,2021-11-26,2021-10-06,3986,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,109.0,hello@skello.io,36000,Chateauroux,FR,2021-08-21 00:00:00.000000000,2021-08-21 00:00:00.000000000,True,2021-11-26 00:00:00.000000000,0,5,True,True,False,False,True,False,False,,46.81017809999999,1.7040238,2019-09-17 14:34:19.671112000
79,2021-07-28,2021-03-16,8625,Outbound,Hospitality,Mensuel,Roll-out,CSM,Churn,125.1,agathe.lemaistre@skello.io,33000,BORDEAUX,FR,2021-03-05 08:00:00.000000000,2021-03-05 00:00:00.000000000,True,2021-07-28 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,,,2021-03-05 16:01:18.908110000
80,2022-01-01,2021-08-31,5406,Outbound,Hospitality,Mensuel,Contract Change,,Churn,40.87,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,True,2022-03-09 16:55:11.330000000,0,12,True,False,False,False,True,True,False,hanagroup,,,2020-01-08 19:17:13.945210000
81,2022-03-21,2022-01-31,12494,Inbound,Health,Mensuel,Newbiz,Inbound,Churn,188.0,julian.s@skello.io,59790,Ronchin,FR,2022-01-27 00:00:00.000000000,2022-01-27 00:00:00.000000000,True,2022-03-21 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,50.601948,3.084296,2022-01-27 22:45:57.543935000
82,2021-10-29,2021-02-01,6223,Outbound,Retail,Mensuel,Contract Change,CSM,Churn,109.0,dennis@skello.io,06110,LE CANNET,FR,2020-09-03 06:00:00.000000000,2020-09-03 21:00:00.000000000,True,2021-10-29 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2020-04-06 08:37:04.256034000
83,2022-03-30,2021-03-31,3363,Outbound,Retail,Annuel,Contract Change,,Churn,83.385,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 06:00:00.000000000,2021-08-27 23:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,,-12.7769413,45.230915,2019-05-24 11:34:04.073813000
84,2022-03-09,2021-06-30,4110,Outbound,Hospitality,Mensuel,Contract Change,Account Management,Churn,139.0,hello@skello.io,44500,La Baule,FR,2020-07-30 00:00:00.000000000,2020-07-30 00:00:00.000000000,True,2022-03-24 15:15:22.292000000,0,5,False,True,False,False,True,True,False,,47.2839648,-2.3961686,2019-09-30 12:27:50.353162000
85,2021-10-16,2021-05-31,9255,Outbound,Hospitality,Mensuel,Newbiz,Outbound,Churn,139.0,hello@skello.io,1206,geneve,CH,2021-09-10 09:00:00.000000000,2021-09-10 02:00:00.000000000,True,2021-10-16 01:15:03.541528000,0,5,False,False,False,False,True,True,False,,,,2021-05-12 16:37:20.252981000
86,2022-01-30,2021-01-31,8412,Outbound,Health,Annuel,Newbiz,,Churn,98.1,agathe.lemaistre@skello.io,37000,Tours,FR,2021-02-17 06:00:00.000000000,2021-02-17 23:00:00.000000000,True,2022-02-25 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,47.3788644,0.691037,2021-01-29 09:45:52.163208000
87,2022-03-04,2022-01-31,10632,Outbound,Hospitality,Mensuel,Contract Change,Account Management,Churn,139.0,fatouma.djamadjilal@skello.io,37510,VILLANDRY,FR,2021-10-22 00:00:00.000000000,2021-10-22 00:00:00.000000000,True,2022-03-24 15:21:33.715000000,16,5,False,False,False,False,True,False,True,,47.3407806,0.5124155,2021-10-22 08:42:30.794975000
88,2021-12-11,2021-09-17,8314,Outbound,Retail,Mensuel,Contract Change,,Churn,103.55,agathe.lemaistre@skello.io,32000,Auch,FR,2021-01-20 09:00:00.000000000,2021-01-20 19:00:00.000000000,True,2021-12-11 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,43.6652242,0.6117975,2021-01-20 16:29:21.470721000
89,2021-12-06,2020-11-30,7936,Outbound,Retail,Mensuel,Newbiz,,Churn,158.0,maelle.briot@skello.io,37110,Chateau Renault,FR,2020-11-30 07:00:00.000000000,2020-11-30 22:00:00.000000000,True,2021-12-06 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,47.5902646,0.8991492999999999,2020-11-30 16:23:19.985380000
90,2021-08-13,2021-06-30,2008,Outbound,Retail,Mensuel,Contract Change,CSM,Churn,75.65,florian@skello.io,69002,LYON,FR,2020-03-16 07:00:00.000000000,2020-03-16 21:00:00.000000000,True,2021-08-16 17:59:36.445000000,0,5,False,False,False,False,True,False,False,payfit,45.7641159,4.8341001,2018-10-05 12:52:25.269568000
91,2022-02-24,2022-02-08,12439,Self Serve,Hospitality,Mensuel,Newbiz,Account Management,Churn,109.0,alfred@skello.io,53000,LAVAL,FR,2022-01-26 00:00:00.000000000,2022-01-26 00:00:00.000000000,True,2022-02-04 15:41:30.890000000,0,5,False,False,False,False,True,False,False,,48.0668966,-0.7602185,2022-01-26 21:18:44.243029000
92,2021-08-01,2021-01-31,2034,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,78.0,constance@skello.io, 38610, GIERES ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,True,2021-07-12 00:00:00.000000000,0,15,False,True,False,False,True,False,False,spv,45.1867898,5.7805262,2018-10-08 12:10:25.371688000
93,2021-07-01,2020-10-16,2110,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,99.0,constance@skello.io,78180,MONTIGNY LE BRETONNEUX,FR,2018-10-08 00:00:00.000000000,2018-10-08 00:00:00.000000000,True,2021-06-26 00:23:08.416000000,0,5,False,True,False,False,True,True,False,,48.7836632,2.040916,2018-10-16 20:19:25.237015000
94,2021-12-27,2020-10-26,7600,Inbound,Other,Mensuel,Newbiz,,Churn,109.0,hello@skello.io,49530,Oree d'Anjou,FR,2020-11-27 00:00:00.000000000,2020-11-27 00:00:00.000000000,True,2021-12-27 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,47.3362218,-1.1845067,2020-10-22 14:25:27.143243000
95,2021-11-24,2021-07-31,9821,Outbound,Health,Mensuel,Newbiz,Inbound,Churn,80.0,hello@skello.io,04000,digne les bains,FR,2021-08-26 06:00:00.000000000,2021-08-26 20:00:00.000000000,True,2021-11-24 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,44.07700089999999,6.189371899999999,2021-07-20 16:11:09.686302000
96,2021-10-04,2021-08-25,10014,Inbound,Industry & Services,Mensuel,Newbiz,Inbound,Churn,139.0,shannen@skello.io,62000,dainville,FR,2021-08-27 07:00:00.000000000,2021-08-27 18:00:00.000000000,True,2021-10-15 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,,,2021-08-25 13:34:20.433871000
97,2022-03-30,2021-03-31,3044,Outbound,Hospitality,Annuel,Contract Change,Account Management,Churn,125.1,maelle.briot@skello.io,93250,VILLEMOMBLE,FR,2019-03-18 08:00:00.000000000,2019-03-18 00:00:00.000000000,True,2022-03-30 00:00:00.000000000,0,5,True,True,False,False,True,True,False,,48.85324689999999,2.4236219,2019-03-19 08:47:17.016014000
98,2021-08-13,2021-06-30,1997,Inbound,Retail,Mensuel,Contract Change,CSM,Churn,75.65,florian@skello.io,75003,PARIS,FR,2020-03-16 00:00:00.000000000,2020-03-16 00:00:00.000000000,True,2021-08-16 17:58:24.240000000,0,5,True,False,False,False,True,False,False,payfit,48.8618636,2.3640982,2018-10-05 12:24:56.652247000
99,2022-01-24,2021-01-25,8284,Outbound,Hospitality,Annuel,Newbiz,Outbound,Churn,98.1,hello@skello.io,97434,LA SALINE LES BAINS,FR,2022-01-04 00:00:00.000000000,2022-01-04 00:00:00.000000000,True,2022-01-24 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,-21.0997533,55.24217969999999,2021-01-18 08:18:07.043409000
100,2022-03-30,2021-03-31,1623,Outbound,Retail,Annuel,Contract Change,,Churn,83.385,timothee@skello.io,97615,PAMANDZI,YT,2018-07-02 06:00:00.000000000,2018-07-02 00:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,,-12.8028587,45.2824597,2018-07-03 13:46:38.045671000
101,2022-02-07,2021-09-30,4913,Outbound,Retail,Mensuel,Contract Change,,Churn,109.0,raphael@skello.io,60000,BEAUVAIS,FR,2019-12-23 08:00:00.000000000,2019-12-23 00:00:00.000000000,False,,0,5,False,False,False,False,True,False,False,,49.4076969,2.116914,2019-12-13 14:42:07.691299000
102,2021-09-02,2020-09-02,7157,Inbound,Health,Annuel,Newbiz,,Churn,125.1,florian@skello.io,76230,Bois-Guillaume,FR,2020-09-02 07:00:00.000000000,2020-09-02 21:00:00.000000000,True,2021-10-16 01:15:03.533457000,0,5,True,False,False,False,True,True,False,,,,2020-09-02 08:34:10.007433000
103,2022-03-06,2021-10-07,4833,Outbound,Hospitality,Mensuel,Contract Change,,Churn,188.0,maelle.briot@skello.io,67000,Strasbourg,FR,2021-11-08 00:00:00.000000000,2021-11-08 00:00:00.000000000,True,2022-03-24 15:22:04.398000000,0,5,False,False,False,False,True,True,False,,48.5803674,7.757245900000001,2019-12-11 10:22:09.029727000
104,2022-02-27,2022-02-11,12964,Inbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,158.0,finola@skello.io,20138,COTI CHIAVARI,FR,2022-02-15 09:00:00.000000000,2022-02-15 23:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,,41.7384029,8.7062624,2022-02-10 17:19:52.816221000
105,2021-10-12,2021-06-07,9456,Outbound,Retail,Mensuel,Roll-out,,Churn,59.0,maelle.briot@skello.io,75018,Paris,FR,2021-06-07 08:00:00.000000000,2021-06-07 00:00:00.000000000,True,2021-10-15 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2021-06-07 12:37:23.519479000
106,2021-07-28,2021-02-06,6446,Inbound,Hospitality,Mensuel,Contract Change,,Churn,89.0,leila@skello.io,L 2314,LUXEMBOURG,LU,2020-05-28 07:00:00.000000000,2020-05-28 00:00:00.000000000,True,2021-02-25 14:18:43.077000000,0,5,True,True,False,False,True,False,False,,,,2020-05-18 13:00:07.054516000
107,2022-03-17,2021-05-31,9253,Outbound,Health,Mensuel,Newbiz,Outbound,Churn,98.1,leopold@skello.io,31500,Toulouse,FR,2021-05-12 05:00:00.000000000,2021-05-12 00:00:00.000000000,True,2022-03-17 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,43.59281989999999,1.4717384,2021-05-12 14:25:11.671699000
108,2021-10-21,2020-10-22,4759,Outbound,Hospitality,Annuel,Contract Change,CSM,Churn,135.09,meng-lan@skello.io,13500,MARTIGUES,FR,2021-07-20 00:00:00.000000000,2021-07-20 00:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,bhi,43.4103748,5.028413599999999,2019-12-05 13:35:57.106000000
109,2021-10-27,2021-07-31,9713,Outbound,Retail,Mensuel,Newbiz,Outbound,Churn,188.0,pierre.c@skello.io,01000,BOURG EN BRESSE,FR,2021-09-14 07:00:00.000000000,2021-09-14 20:00:00.000000000,True,2021-10-27 00:00:00.000000000,8,5,False,False,False,False,True,True,False,,,,2021-07-08 14:23:42.084978000
110,2021-09-29,2020-09-22,7338,Inbound,Hospitality,Annuel,Newbiz,Inbound,Churn,109.0,marie-victoire@skello.io,75008,Paris,FR,2020-09-22 00:00:00.000000000,2020-09-22 00:00:00.000000000,True,2021-09-29 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,,,2020-09-22 14:52:22.086947000
111,2022-03-16,2021-03-31,8856,Outbound,Retail,Mensuel,Newbiz,,Churn,158.0,hello@skello.io,42155,LENTIGNY,FR,2021-04-14 04:00:00.000000000,2021-04-14 22:00:00.000000000,True,2022-03-16 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,45.9909066,3.985388299999999,2021-03-31 14:01:06.339070000
112,2021-07-01,2021-01-31,2035,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,78.0,constance@skello.io,76600 ,LE HAVRE  ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,True,2021-07-01 00:00:00.000000000,0,5,True,True,False,False,True,False,False,spv,49.48993919999999,0.1166,2018-10-08 12:11:52.641981000
113,2021-12-23,2021-09-30,5498,Outbound,Hospitality,Mensuel,Contract Change,,Churn,139.0,hello@skello.io,92600,ASNIERES SUR SEINE,FR,2020-02-03 07:00:00.000000000,2020-02-03 02:00:00.000000000,True,2021-12-23 00:00:00.000000000,0,5,True,True,False,False,True,True,False,,48.9078739,2.292497,2020-01-16 14:54:01.846490000
114,2022-03-30,2022-02-26,11511,Inbound,Health,Mensuel,Contract Change,Germany,Churn,188.0,yannic.mazeaud@skello.io,66280,Sulzbach,DE,2022-02-11 07:00:00.000000000,2022-02-11 23:00:00.000000000,False,,1,5,False,False,False,False,True,True,False,silae,49.2980493,7.0586087,2021-12-21 17:11:01.896736000
115,2021-06-01,2021-04-29,7189,Outbound,Retail,Mensuel,Contract Change,CSM,Churn,59.0,florian@skello.io,13290,Aix en provence Les milles,FR,2020-09-08 09:00:00.000000000,2020-09-08 21:00:00.000000000,True,2021-04-30 12:17:12.776000000,0,5,False,False,False,False,True,False,False,,,,2020-09-08 08:27:26.525420000
116,2021-08-11,2021-05-04,2883,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,89.0,hello@skello.io,75018,Paris,FR,2019-03-04 07:00:00.000000000,2019-03-04 07:00:00.000000000,True,2021-08-12 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,48.8956653,2.3285779,2019-02-28 13:13:48.492039000
117,2021-12-30,2021-02-12,6972,Outbound,Health,Mensuel,Contract Change,CSM,Churn,109.0,hello@skello.io,50340,LES PIEUX,FR,2020-08-18 07:00:00.000000000,2020-08-18 20:00:00.000000000,False,,0,5,True,False,False,False,True,False,False,,49.5083732,-1.8181191,2020-07-30 15:19:56.411265000
118,2022-03-21,2022-01-31,12489,Inbound,Health,Mensuel,Newbiz,Inbound,Churn,188.0,julian.s@skello.io,59790,Ronchin,FR,2022-01-27 00:00:00.000000000,2022-01-27 00:00:00.000000000,True,2022-03-21 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,50.601948,3.084296,2022-01-27 22:36:10.864463000
119,2021-10-19,2021-02-01,2732,Outbound,Hospitality,Mensuel,Contract Change,,Churn,139.0,hello@skello.io,90000,BELFORT,FR,2020-08-10 02:00:00.000000000,2020-08-10 21:00:00.000000000,True,2021-10-26 11:20:56.017000000,0,10,False,True,False,False,True,True,False,,47.6275967,6.8645409,2019-02-01 17:33:42.376046000
120,2022-03-02,2021-05-02,7824,Outbound,Hospitality,Mensuel,Contract Change,,Churn,109.0,agathe.r@skello.io,14360,TROUVILLE SUR MER,FR,2022-01-13 00:00:00.000000000,2022-01-13 00:00:00.000000000,True,2022-03-02 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,49.3615272,0.0865811,2020-11-17 16:17:37.632763000
121,2021-09-17,2021-03-18,8594,Outbound,Retail,Mensuel,Newbiz,,Churn,89.0,baudouin@skello.io,59160,CAPINGHEM,FR,2021-03-01 07:00:00.000000000,2021-03-01 20:00:00.000000000,True,2021-10-12 01:15:03.528926000,0,5,False,False,False,False,True,False,False,,,,2021-03-01 15:07:27.440041000
122,2022-01-01,2021-08-31,5354,Outbound,Hospitality,Mensuel,Contract Change,,Churn,40.87,timothee@skello.io,,,FR,2020-01-29 05:00:00.000000000,2020-01-29 21:00:00.000000000,True,2022-03-09 16:56:20.575000000,0,12,True,False,False,False,True,True,False,hanagroup,,,2020-01-08 19:16:27.645644000
123,2022-03-30,2021-03-31,1632,Outbound,Retail,Annuel,Contract Change,,Churn,83.385,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 07:00:00.000000000,2021-08-27 21:00:00.000000000,False,,0,5,True,True,False,False,True,False,False,,-12.7809488,45.227872,2018-07-04 06:21:31.912781000
124,2021-08-11,2021-02-19,8326,Outbound,Retail,Mensuel,Contract Change,Outbound,Churn,188.0,agathe.r@skello.io,24540,CAPDROT,FR,2021-01-22 00:00:00.000000000,2021-01-22 23:00:00.000000000,True,2021-02-18 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,,,2021-01-21 16:23:16.084664000
125,2021-10-21,2020-10-22,4760,Outbound,Hospitality,Annuel,Contract Change,CSM,Churn,135.09,meng-lan@skello.io,90000,BELFORT,FR,2021-07-20 00:00:00.000000000,2021-07-20 00:00:00.000000000,True,2021-11-15 00:00:00.000000000,0,5,False,True,False,False,True,False,False,bhi,47.639204,6.874598,2019-12-05 14:09:24.099786000
126,2021-07-01,2021-01-31,2052,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,78.0,constance@skello.io, 45770 ,SARAN  ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,True,2021-07-01 00:00:00.000000000,0,5,False,True,False,False,True,False,False,spv,47.9494753,1.8680513,2018-10-08 12:50:30.974789000
127,2021-08-01,2021-05-31,3072,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,139.0,hello@skello.io,75011,Paris,FR,2019-03-25 05:00:00.000000000,2019-03-25 00:00:00.000000000,True,2021-08-01 00:00:00.000000000,0,5,True,True,False,False,True,True,False,,48.867315,2.3764188,2019-03-26 13:32:08.549357000
128,2021-06-24,2021-05-26,1593,Inbound,Hospitality,Mensuel,Contract Change,CSM,Churn,89.0,hello@skello.io,59000,LILLE,FR,2018-07-19 00:00:00.000000000,2018-07-19 00:00:00.000000000,True,2021-07-05 16:44:56.740000000,0,10,True,True,False,False,True,False,False,,50.63980979999999,3.0645936,2018-06-22 08:12:16.228299000
129,2022-03-26,2021-05-31,4434,Outbound,Hospitality,Mensuel,Contract Change,Account Management,Churn,109.0,marie-victoire@skello.io,01710,THOIRY,FR,2020-10-09 09:00:00.000000000,2020-10-09 03:00:00.000000000,True,2022-03-31 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,46.2280668,5.993695799999999,2019-11-07 15:39:24.046618000
130,2021-12-01,2021-05-02,1354,Outbound,Hospitality,Mensuel,Contract Change,,Churn,139.0,hello@skello.io,75019,paris,FR,2018-04-23 00:00:00.000000000,2018-04-23 00:00:00.000000000,True,2021-12-01 00:00:00.000000000,0,5,True,False,False,False,True,True,False,,48.8741677,2.375170100000001,2018-04-27 08:29:30.326487000
131,2021-09-23,2021-02-25,4678,Outbound,Hospitality,Mensuel,Contract Change,,Churn,125.1,agathe.lemaistre@skello.io,75006,Paris,FR,2021-02-10 06:00:00.000000000,2021-02-10 00:00:00.000000000,True,2021-10-15 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,,,2019-11-29 15:25:31.986297000
132,2021-09-15,2020-06-30,6642,Inbound,Hospitality,Mensuel,Newbiz,,Churn,119.0,thomas@skello.io,56 800 ,PLOERMEL,FR,2020-06-20 07:00:00.000000000,2020-06-20 00:00:00.000000000,True,2021-09-15 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,,,2020-06-20 16:55:18.647538000
133,2021-08-18,2021-04-30,8978,Outbound,Industry & Services,Mensuel,Newbiz,Outbound,Churn,109.0,martin.m@skello.io,94220,Charenton-Le-Pont,FR,2021-04-19 09:00:00.000000000,2021-04-19 22:00:00.000000000,True,2021-08-18 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2021-04-19 13:13:31.431940000
134,2021-09-03,2021-03-19,6676,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,109.0,ilona.dronne@skello.io,74170,LE FAYET,FR,2020-07-10 04:00:00.000000000,2020-07-10 20:00:00.000000000,True,2021-10-15 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2020-06-26 12:11:08.755453000
135,2021-09-01,2021-04-15,8861,Inbound,Industry & Services,Mensuel,Newbiz,,Churn,139.0,thomas@skello.io,75008,PARIS,FR,2021-04-13 08:00:00.000000000,2021-04-13 20:00:00.000000000,True,2021-09-01 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,,,2021-03-31 18:58:43.464058000
136,2021-10-04,2020-10-05,3220,Inbound,Industry & Services,Annuel,Renewal,,Churn,79.0,hello@skello.io,76410,CLEON,FR,2019-04-29 00:00:00.000000000,2019-04-29 00:00:00.000000000,True,2021-10-04 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,49.3054371,1.0217356,2019-04-26 07:35:17.640517000
137,2021-10-27,2021-04-30,1824,Outbound,Hospitality,Mensuel,Contract Change,,Churn,139.0,hello@skello.io,31150,FENOUILLET,FR,2020-08-07 08:00:00.000000000,2020-08-07 01:00:00.000000000,True,2021-10-27 00:00:00.000000000,0,5,True,True,False,False,True,True,False,petits_porteurs,43.6907647,1.4002119,2018-09-06 11:23:20.261220000
138,2021-08-27,2021-08-13,9948,Inbound,Industry & Services,Mensuel,Newbiz,Outbound,Churn,139.0,hello@skello.io,4800,Verviers,BE,2021-08-06 06:00:00.000000000,2021-08-06 19:00:00.000000000,True,2021-08-27 00:00:00.000000000,0,8,False,False,False,False,True,True,False,,,,2021-08-05 16:42:37.779981000
139,2021-08-10,2021-08-05,9943,Inbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,188.0,emma@skello.io,06160,Juan les pins,FR,2021-08-05 00:00:00.000000000,2021-08-05 00:00:00.000000000,True,2022-02-10 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,43.5680472,7.1148454,2021-08-05 08:42:10.294162000
140,2022-02-10,2021-09-01,9943,Inbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,139.0,emma@skello.io,06160,Juan les pins,FR,2021-08-05 00:00:00.000000000,2021-08-05 00:00:00.000000000,True,2022-02-10 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,43.5680472,7.1148454,2021-08-05 08:42:10.294162000
141,2022-02-09,2021-10-30,10778,Outbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,109.0,hello@skello.io,73440,VAL THORENS,FR,2021-12-29 00:00:00.000000000,2021-12-29 00:00:00.000000000,True,2022-02-09 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,45.29678800000001,6.585268999999999,2021-10-28 07:45:10.766989000
142,2021-07-01,2021-01-31,2048,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,78.0,constance@skello.io,68390   ,SAUSHEIM,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,True,2021-07-01 00:00:00.000000000,0,5,True,True,False,False,True,False,False,spv,47.7836611,7.3773405,2018-10-08 12:45:29.997476000
143,2022-01-27,2021-05-24,9316,Outbound,Retail,Mensuel,Roll-out,,Churn,139.0,ilona.dronne@skello.io,05600,GUILLESTRE,FR,2020-12-28 04:00:00.000000000,2020-12-28 22:00:00.000000000,False,,0,5,True,False,False,False,True,True,False,,44.6590972,6.626509,2021-05-24 07:49:13.165319000
